Topology_Type	Latency_ms	Throughput_Mbps	Bandwidth_Mbps	Jitter_ms	Packet_Loss_%	Num_Nodes	Num_Links	Network_Traffic_Load_Mbps	QoS_Score
Ring	136.0731527354856	407.1934830266366	558.3086505123613	48.25880643001463	6.532477636547549	20	54	394.4931152729849	793.7374500318497
Hybrid	113.98120194123621	176.0196998279366	889.6695215594974	9.171044275166418	8.093885631657049	12	87	415.8329270607328	765.3520233021758
Star	77.81104796868591	398.7718123811132	946.9079082155603	39.170945143805326	6.7905849755864445	23	39	335.4734525356754	917.1015427816124
Ring	59.66891780982329	475.9086235071359	554.2100467462033	4.65194841193845	9.208540776969208	32	49	467.84602623497443	1019.5531457463217
Ring	196.85968654723604	901.7126824307107	360.61708652925864	12.717466789588244	5.448305677874947	43	93	66.75673795511051	983.5777111577515
Mesh	149.39297789869642	407.6709094740696	363.32755615468335	3.15124826059518	8.983560461132639	21	84	302.38052879819554	810.4870219374227
Mesh	30.066127470835024	75.42076877558385	434.6377267495199	40.569756928480544	7.844129246801968	25	53	168.40430462462965	838.2822015853814
Star	49.75313766014031	462.2765007340246	911.4644720310557	23.008982181373472	6.472499167030974	11	34	387.29242340064144	1032.3935101043617
Mesh	125.88090688376005	330.69682496372496	92.7349426309822	42.66759969281789	8.946176467432092	11	36	369.82202836650276	760.1234345007946
Mesh	155.82726974634258	172.33947911427794	414.239830612165	17.644588911356745	8.787930154597476	49	90	235.571022732415	660.169015151444
Star	167.13533140595416	634.1080935881913	117.02497690008497	48.73298714465531	6.982597831127421	23	34	116.93326740830159	839.8579249539303
Bus	117.6709883517257	756.2164946198789	743.4537813818405	29.50712058044516	3.204890664150631	19	74	308.69092814515545	1066.456683094314
Bus	46.71800037935404	358.9659705869685	881.2644232201332	45.55607486415049	5.359934545656811	43	53	39.97532440523233	964.1135267819823
Star	187.3754671608421	319.89592122502273	35.65914625835654	38.20292943062901	0.44201063037266564	35	89	52.451566426740804	723.4725258411569
Star	157.41223080140185	453.666154271109	974.215804396402	41.809451102342734	8.86324672692531	7	76	472.32159687697447	760.6619716099837
Mesh	101.72738419704471	785.8451298489017	894.286746940059	1.823639079239986	0.3429152801795743	46	29	109.69631856144171	1183.3031851097057
Ring	156.01140996377552	672.4145163209132	747.7332227415673	32.233220761994595	1.4941874459320736	8	72	353.53167831230246	960.892732630593
Ring	39.313577817986875	946.0610605416139	955.0593787833851	16.738074465000718	1.5806814777412193	8	52	282.2890394284457	1353.48944815992
Ring	198.9568423070385	526.9905711308506	690.4484147977148	4.602431495744836	0.10638372490819004	6	74	354.3999120231443	857.6141164586492
Mesh	57.94525317795976	529.8718957917715	602.9355829062642	44.45971642938446	2.20890064300547	25	16	54.78442057201869	1060.2668604658347
Star	25.24573658921639	527.2908178168207	257.77947022556634	11.80030105280715	5.075312659043808	11	85	210.17225978511863	1144.7003575603287
Mesh	24.213641615546912	849.7782819040863	716.4429082403934	47.70496261973302	3.7003986866063485	44	52	392.1535379695512	1267.9004269252864
Ring	33.4563032356139	831.714423790407	122.73459934469555	1.0846367130706747	4.552795552178948	42	53	469.9355093694794	1301.7896948325802
Hybrid	198.11595372657158	408.25958721501655	951.7269912740552	45.15773138464824	7.315383721406615	33	18	238.99135745914728	667.0074518633267
Mesh	196.53015629542787	317.8819495767298	544.4882557809566	10.839824053948222	3.2616562375650773	13	24	131.5392782348805	717.004363740936
Star	70.88571922822423	945.225019825613	519.689051122197	10.6024805150213	4.164820836543649	28	8	126.39095674048973	1273.2891423183896
Star	196.30458548044535	680.1694138776561	992.6523794514483	23.225331328215184	8.716805038095327	46	48	141.44709034398664	825.4694886046614
Bus	83.09236072716094	444.61411405218195	944.9097107185111	20.86753694442897	3.581330358588446	24	93	13.003662804297864	989.0077265692412
Bus	160.58473804347898	697.5316969410942	722.9376010276653	3.944917147513621	8.350901469420997	25	53	412.2651556695043	938.1699819681087
Hybrid	21.04225923165562	352.07704098850985	30.33285092830857	8.035274823947097	8.10656934820472	20	83	456.1667463251596	1040.8353963129757
Hybrid	62.28366932879074	180.56767586330218	412.01173645700476	34.35285474230837	8.505615802726297	35	16	372.10825086768546	829.131059133344
Bus	81.83874719902762	317.19460196023914	343.6773338834462	48.924982330451755	9.308641650608209	42	75	443.2207715764348	828.4459165803046
Mesh	44.314614801616976	220.0746022844221	673.54824364024	10.871555190161985	1.5843836054747884	19	27	467.7980695394767	989.2569026989862
Ring	165.17933003454624	45.646576702584895	370.2132768725392	43.44810467066802	3.230487784078322	42	93	354.6098910249481	594.9875934354147
Star	78.57009211444833	856.0761780755723	678.7103446833729	1.6968477011613081	1.1178674834158386	49	92	95.70649362808516	1257.1739584229892
Hybrid	45.44517148404987	895.4274092427121	19.997347391410223	24.654142182282392	9.566517360351812	43	93	292.72802297061435	1224.1769747763146
Hybrid	47.37777272296473	830.6685145248252	726.7641588122876	13.626353880956321	4.195087536587194	48	23	443.3750207146011	1258.1883056291767
Ring	125.83365267814597	82.71358088231767	144.92522162996198	35.05347299243241	6.724324475125489	36	15	137.80960148737228	669.8660308449635
Hybrid	10.41274073153781	780.4128297401268	419.17442350941695	20.229362954431146	7.460759516970694	8	10	84.95916205977953	1264.4292938056342
Star	30.871111421228157	192.32479768119512	450.3744893921661	0.6334502174408507	2.0433685370944508	18	39	276.5290651559962	1013.0363153010354
Hybrid	95.67435179617937	747.300398693989	303.10021446107925	23.163164734790126	3.294561097246956	38	27	186.39127510249327	1114.611137679981
Hybrid	58.55698593529151	569.3982066012245	491.43912323151034	26.12941708732725	8.037658625032641	12	64	459.6170798924601	1048.0144195487119
Star	105.70563048360071	879.8623564857363	416.8467360868224	17.457141904817114	1.1996027666960363	7	45	48.09691925451031	1190.3381767514807
Bus	147.34829707537585	546.7033001946254	401.0933855550728	23.302824469822543	3.6092059935916976	27	9	420.3153490530537	907.6087593059102
Bus	121.86085438086542	405.9678624514653	878.0764295638377	4.0074711406295425	7.215187102930571	7	87	473.8503440406852	881.0991447237518
Bus	179.51770813679875	940.3959090019786	438.4801645492068	11.890214657117209	8.505294402492327	16	27	480.9578618081631	1008.2742722167927
Ring	14.230080494729563	148.3731026488865	409.45851490037137	37.14096525039706	7.020797609262942	44	26	174.77607836920515	919.8069663667592
Star	167.86603086630666	670.9625667420879	521.0172601974513	7.3510221383726595	9.84908984665549	35	25	408.1114925590572	890.2317899643167
Mesh	130.89186040920808	73.25899066232738	784.7962744146733	21.338918093715353	4.660518083864547	48	74	292.6626957374668	696.2322165335289
Mesh	36.44253579652004	602.0238713894203	555.9751527766483	7.337899933584352	1.3374869534639156	10	41	272.36836780646956	1203.7451446666544
Ring	35.76412009368783	494.73280317790767	940.6563442417201	49.424648543475016	5.319640965884254	38	87	198.17571629523692	1048.5047789275231
Star	189.97569593626037	210.1594501089848	804.4358601891404	7.0758571820236424	9.964847376440204	14	68	498.3431960963062	614.8660736445341
Star	162.55683505712577	225.17084709115434	224.8874484524933	12.562693434691747	0.17713011204953388	15	29	106.00674518948577	766.8564121587926
Mesh	140.40269907594663	760.4588621605045	475.87604159851674	42.46353949463518	5.408390249549264	9	98	417.48684907676557	981.6448211909135
Ring	118.71462804385823	548.0621784906251	117.98504835583806	36.65222324125651	6.715677873095581	49	58	215.3944366521221	914.4667195647555
Bus	27.73126659495258	528.2707385719303	525.3571770132013	32.5613954130605	3.537483302017632	45	60	439.14089281334543	1124.455909956293
Star	174.00410517636035	822.7052516054871	813.1933775783459	43.93818900921875	2.1905625079141267	45	86	117.5104815161024	975.5315068570534
Ring	183.2160959283169	6.462739014530921	786.5644153705433	5.818315710059252	9.697157921535673	31	16	121.98823190477633	531.100124870186
Mesh	112.3938947023931	964.052465815102	902.5230542240536	16.67432153199141	9.05035601506939	22	26	266.5867340971996	1141.7234010540838
Hybrid	130.96410358252118	997.5798984952949	358.8226804953096	43.18301469641108	1.7494319074896125	40	90	15.419789128303051	1154.5929009630922
Ring	73.52943930942787	833.3752382312528	756.9746760388651	3.0865634147560774	0.7443299912660406	37	18	419.55246732449115	1257.555595461976
Hybrid	128.4252036381344	68.5268352838084	370.53901750436853	20.188578431383785	5.438323951182307	31	15	278.0200851427804	692.7469032067366
Mesh	94.41605885392181	58.82125519557874	709.2544992981038	46.60263876518533	2.713404085531673	27	28	56.08798885550929	743.5405108868509
Mesh	72.60960899516286	438.5426726887759	811.2112945275727	2.889418536188759	8.870057404530991	45	5	418.78595095445985	981.0174165044691
Star	127.92984798494616	727.3932884859499	261.9422364766639	33.39214733186397	0.5580243660785167	30	12	285.23116309739027	1052.1684836145016
Bus	28.483521858255944	544.9840185906714	458.84795918630044	40.96324364728801	3.1280416281744436	48	8	402.93974032392697	1122.7996838261474
Hybrid	99.4357187170768	217.74359894590972	480.96517619829433	2.6652465333337707	1.7846521108388957	24	49	365.405584582557	888.1559711304117
Star	66.33323035102532	302.6135997114786	630.5919266473743	49.93672025466806	3.9139330729480806	38	78	400.6021431885276	904.5959280422057
Bus	60.30391607463292	125.76515563870859	152.8034421582565	3.2462822473004858	5.584095816211753	35	73	286.7529546773225	881.5643641370202
Hybrid	168.53253398190182	819.4411877467893	878.8700228366437	1.2561352494367517	9.043507114569614	30	23	279.21265057871733	980.3362518897397
Bus	41.90754386511166	490.43229754687076	789.9675018546076	26.63769115834846	8.162129927272968	44	16	348.99006128896593	1039.8232250329597
Star	57.862551344696	647.1056283885641	400.214189037747	47.76528105873508	1.896282281489362	49	22	225.9876081151868	1117.2169671018937
Ring	183.05664540835457	450.6819858004376	817.9441414475504	17.834600681444712	5.341382722926528	13	18	257.8732298804754	779.0619738320773
Mesh	52.078111794336806	647.6437020950417	461.58347284090263	25.363512591520056	9.988277308830813	40	99	188.1539217388582	1081.737585483259
Hybrid	198.59792988932705	967.7014658727464	995.9771055816191	32.90590464958129	5.528116115422332	28	77	352.17582287057263	982.014855029124
Hybrid	153.48945877404486	711.5154819676482	657.563158998293	18.688015690147502	0.6581127068788672	32	52	219.53236334521824	1014.1656728317245
Mesh	60.135248119326924	829.8418494376765	484.0915190946887	38.03688686822924	2.2767262255294707	28	28	485.5186994590624	1214.827835922546
Star	159.64475976213564	489.70703335339005	988.4210622354246	34.91593788649784	2.029874086054022	9	30	138.66277047865722	852.8913494621368
Hybrid	168.8076116149464	991.6034102051717	346.7688244873646	26.532302946262437	5.169621285066296	41	35	60.92509910489556	1066.6918146026364
Hybrid	67.54025046469621	252.85903401534077	884.4237097066383	8.298119206900473	1.9075569255416713	12	59	441.5876481598091	959.8262680125105
Star	92.75064766547393	315.52759122830014	668.5031620942134	5.155562020910604	8.44315298748607	48	92	78.06319150727761	880.0976273769757
Bus	41.32986670709026	95.93378781822078	793.988011722855	12.981105237110963	8.975615511961834	24	86	247.8452910994617	856.079347519645
Ring	107.7089274888288	41.72976504237922	61.82282238175527	36.558990351497	8.38213907583261	36	33	86.90029662012263	666.7871512579604
Mesh	133.24370679571408	258.6173775248731	412.0137579656811	4.056062778424313	9.100834427888332	25	88	425.5777144276602	765.7288367244886
Bus	157.20407076439884	482.37283820864394	362.4560330201889	0.5472241818575252	3.8582198507049092	36	28	347.4953218188601	887.3752427956889
Hybrid	156.93779479571748	627.8199579262058	230.36661128195254	31.906761662476164	7.7849796156660425	13	74	358.68049722376355	874.3244507212933
Hybrid	16.238932811327658	703.6063871857554	372.19077524342913	46.868243949017085	1.607520618441961	43	31	33.36424004917356	1232.947755862277
Mesh	73.17391302502664	859.7509007007327	168.65099422980094	5.266490635930177	8.41803539568668	46	37	405.3893950897122	1191.447534389551
Bus	198.23052441111693	371.3050315809229	686.4744142692481	12.185255816986068	5.157724927099845	21	46	116.63704829615521	719.33633397175
Mesh	14.551119594178358	818.9494391565817	130.38659425126525	0.7520060605339662	3.2776860403880725	34	10	363.882822716667	1346.4676108952524
Mesh	182.0872522384254	706.7610983893383	307.4127942899707	20.31442034902668	0.3807259457155787	9	45	483.61021203303073	954.9271547371225
Ring	138.21701251879728	235.4180878417835	950.4647861448258	3.793631173291673	7.330028319711964	8	85	483.16954432570714	762.28428892624
Ring	86.03845064545894	12.87990027094161	339.17849662942797	17.731582283008755	9.85175953978413	9	83	167.5677089226886	709.2480800221985
Bus	188.68060321858067	697.5741908171656	584.319676865217	16.436658117648108	8.978963809362316	47	37	331.3150452044965	856.9812637013262
Hybrid	29.304173380717916	536.4203493791107	578.5412247536219	45.23066310150253	0.17499383858354034	14	37	171.12232146275616	1140.0058948900303
Ring	131.2014474528979	173.39350779814438	288.32878411342153	2.6405792363401015	3.8338350270109434	41	24	398.35514727953694	781.9946398686568
Bus	93.16924062687048	462.6033161843896	41.175173618835274	42.339683451920884	8.096293253473963	49	59	204.37627723916765	900.4907191258329
Hybrid	141.1871585059065	822.5537009923429	837.8092638294801	20.04488030550928	5.034632170584432	16	71	83.38633509713355	1048.48889132025
Mesh	52.80285737961436	868.0279623165712	426.8262657959012	36.31030271398265	5.764708797519939	41	54	226.57200135982555	1216.2957243528836
Bus	158.1493402275093	109.4124149586221	762.5772801194806	37.92136811838765	6.288999948055112	37	14	45.18557891255435	618.6354753661598
Hybrid	174.63257834804153	10.960896494601878	532.6369035558808	46.55549949532683	4.1811287381500994	5	68	461.3013278475337	544.5707549267266
Bus	55.14009261329455	589.841866922964	91.25418900432219	33.75171020025115	6.910130972239567	49	97	471.0290175175699	1064.9118732121206
Hybrid	172.71349050728378	759.5790716462743	575.5738929617271	47.93590370012597	4.4708286370626045	39	32	13.176215358032668	917.7504128877546
Hybrid	156.85256934279366	411.237793622274	290.2171810665068	2.6633779590821582	5.046673118883169	5	93	208.44459000156252	837.4519599980948
Hybrid	167.2976465364803	485.3561716754444	925.2377322024134	49.53103895161292	8.16812706484194	42	38	30.31247486780517	752.1049636889228
Bus	13.802400188545741	572.4163338019823	505.23754916428595	8.145515127881126	7.487409226179819	24	57	80.51399184531087	1171.5110015702799
Bus	165.23266022417843	448.68804178387285	122.50047630769282	9.128327996237335	4.0842422412723	13	43	58.02192263174346	839.3437860365007
Star	107.95609600984744	239.1810165128348	901.6630805909795	4.4818463936181825	2.2653727914458424	47	48	269.2238012895907	874.3018187318368
Mesh	75.62018144188231	197.6691922924343	896.6496681062645	27.359611518534443	0.8527439646241863	10	22	62.29745228045067	898.0273763384089
Ring	163.02032722208534	336.26020840961115	27.328061222829977	22.148064272455837	9.987164427243506	6	55	128.78855902462593	708.995709079516
Mesh	134.52290491011584	151.5928284998785	989.0215066059561	25.138421966750933	1.1923514641116373	32	66	154.44475414114152	757.1194568384649
Hybrid	109.32364785914342	714.1146172252566	788.2652511853222	46.845861314226376	1.4920792221029477	19	74	109.78081473960327	1053.2204287019724
Mesh	109.84289879882625	761.3975036999003	905.8911492284373	40.21944225007887	6.834998439218055	39	69	254.62402187947077	1032.3338064849988
Mesh	21.153888300524198	212.1733034002043	306.2080163525844	45.34188973048393	0.9529870266284568	25	8	339.1398416056382	986.2361702370433
Star	101.48311486834662	755.496496823762	259.0320531765775	28.17010608881209	6.123859041519532	22	56	392.74211235254626	1071.2882691267744
Ring	164.65458890571966	113.56246115086837	528.2354715010798	21.470517584676983	1.3952727660081221	12	7	304.1656553956829	681.3135487268981
Bus	130.64197783477843	364.40891719656474	112.37759586311617	30.676356316605375	2.905743035882875	35	30	339.80241383342656	845.8485380949887
Mesh	175.59687962186064	855.1185170838842	495.96406573118753	14.725836625036838	2.641309756596728	20	81	341.16878148041275	1027.863646794698
Ring	76.95867571171637	555.9644986519913	924.3317805785997	34.31844912954548	8.48963438957082	28	66	85.91949233881519	987.6908803125365
Ring	92.05247359423812	698.7779201746803	753.949217448817	19.249762771627154	2.284468621106681	9	40	184.4287538972714	1113.5646825303563
Mesh	195.58547437141655	792.8155280084197	229.7484584053392	18.86291318577198	4.035890875496145	32	26	76.88652409895792	936.5835367277573
Mesh	154.38099682887446	593.4753318233231	744.8857447444707	35.56345016887537	6.944614415374649	46	98	25.120594968646827	865.1843528468531
Ring	10.252297586818164	902.6833766700805	378.178414521439	23.467017069094183	4.227154443350129	18	6	107.99220649653608	1353.3650231242614
Bus	132.15510785145847	378.3130366464712	481.62494009598333	5.307779291293757	2.429829520290067	31	69	446.48486045912927	892.5863384804774
Star	29.916810486414374	796.9338267859548	411.36255829392195	32.41450086297117	7.265082055426717	49	10	32.90253932699582	1217.3607205714247
Star	33.57819486098744	946.3947137013661	407.684845883396	10.807546208937685	0.666426898628113	25	41	246.3830061035748	1383.1653788290205
Hybrid	198.18576662611773	640.3275360281197	407.32869104571404	28.38178730518753	6.216478312776306	46	31	197.02564118779102	819.05477067628
Ring	68.42376098103388	276.9106366228898	768.3038627079635	12.812219789918117	2.8772246799612686	6	61	332.3328326871016	953.6172198648873
Mesh	79.39295819467235	985.2757910170934	388.4838466941521	46.00035352764253	5.183789738828252	7	53	165.78289134575718	1213.0135514394558
Star	180.70960427871202	650.1120602489094	340.27595539898175	31.366378185643434	5.383105958188188	25	66	162.52350024601503	862.7561947066836
Star	111.54524857463063	878.3078467063889	80.20233716868836	11.064478484843631	9.796107005242687	33	6	49.36173113258942	1101.5056384242407
Star	112.91109975644503	872.8023620476897	410.8101833797481	12.317508646905962	4.938879211225099	12	53	453.2727575850238	1142.7139264283448
Bus	36.25248063664309	605.5588161758448	524.3834062868476	3.0238632129474197	7.869989066320646	38	74	52.98417127669418	1147.0387613320086
Mesh	57.27025007554145	719.4581590518684	998.7539203267607	0.5719097750944147	9.630584609571585	23	99	140.70221548453043	1148.024868616494
Mesh	29.825466603363687	766.351664994934	603.4741111646088	10.114656346919643	1.666402496252919	34	21	357.546489122069	1291.688889807831
Bus	84.04873323862134	723.8120641457155	520.1333764421624	24.993110356648224	9.067569062443486	38	16	206.92656916603605	1065.6432094362078
Star	156.6846942526537	219.27274556294628	132.87706871489064	25.313381439716924	2.816586033750471	35	16	301.49260555965424	730.1310517790856
Bus	166.53298466282482	937.9922253696417	364.7798240879398	2.0490810116995775	8.470683720152742	12	74	378.4358386674614	1048.1496846400944
Star	192.6731473986832	163.9861538449636	322.4838457884828	27.37384791753112	5.0261368126617345	48	22	447.5446098500344	605.3246421222013
Hybrid	141.6598585554692	405.2871145499888	368.5822409804414	27.181555226113097	7.206757024765103	21	14	39.448536890226876	806.4839370772354
Star	171.62063913524793	714.6664965060877	340.4786951815165	35.69819192044957	0.782744981972785	32	58	490.72347554739116	952.7172322821458
Star	75.39232549995172	360.2085499336914	884.3140471246595	42.76748175893651	4.817557787581328	15	88	92.08668607235573	916.9928234527242
Mesh	90.80224638364359	495.5639858154654	50.60795704838858	2.927044900950415	7.029420336342086	10	23	490.3467484805721	991.492729425599
Ring	58.33100118259168	408.1198343027828	19.691526231771956	1.6335345426242653	9.903229684323353	8	5	327.1997139783703	985.915316129038
Hybrid	140.25519020973823	596.5052324558284	829.3561667267096	43.48031793054407	4.048020724774657	43	25	402.91629435060986	912.041551664875
Star	12.838414890845295	20.99020241363187	766.9882777828356	8.903488244651047	1.6620181648330856	49	85	144.95986033513827	954.8428574098178
Ring	138.6555792231542	824.903228535226	923.6298420840351	26.40907161307448	8.861681306352715	32	62	52.19801158322342	1006.9100353381657
Star	160.25649143234452	456.16839340297565	996.1335716223762	34.91165581991749	9.712124686944094	31	82	44.11752244060366	758.0824832374816
Ring	126.00813561999806	627.198504435341	871.1325070352947	34.63171831270601	8.456974072940747	44	92	309.68874288336457	925.0656627792079
Hybrid	41.778941055149296	671.8399864582179	969.9417906681775	2.9938535061031555	3.1911095489894556	12	36	480.9204372013158	1215.960235369761
Hybrid	69.02194884839378	180.14535462305204	551.336317186708	17.698602460575007	0.6297991704923778	28	90	398.9526763380651	919.1828842189522
Star	160.01917919855342	775.256807833902	535.3602786130173	14.023545730747417	1.0591914087023024	37	49	300.5373283423281	1035.9628128366999
Star	105.2464362626185	966.9320864080069	884.4229166460908	25.79922359690428	6.292903070466517	5	83	270.1016389992211	1171.3453045787448
Bus	157.3686566277346	930.0174307471344	870.305653120662	4.9244715851185115	8.150462022345993	32	69	264.99832881880474	1061.3800745169603
Mesh	112.44026604633864	554.7512757051428	225.23122611336711	2.9451833238027914	3.6470330707691923	47	87	250.2879885435831	1011.6070000664979
Mesh	129.76332748655165	505.1685050479621	34.06484896515002	48.26000014695601	0.4939007902852899	29	19	432.37359677864356	915.7285894275909
Bus	171.30108929651544	718.5874083748613	810.861898985029	39.76337841460922	0.7718299774153825	44	51	227.61385307075574	949.3281581983322
Star	37.285754415467075	576.2083517540314	451.05183481171446	33.99172280785891	5.897237534643791	22	82	466.4935259599108	1103.5727074878553
Mesh	38.04199157807352	304.94991235678395	93.2241279707968	7.987443898471403	2.5574198844919116	32	43	417.9674554971105	1038.8356083296187
Bus	42.40333860211378	609.1979153684673	240.6799344129006	39.39081209911413	0.4806254729955872	27	25	291.83917599852396	1155.899807601379
Hybrid	158.13056157179716	809.5678047113113	559.3598855639566	31.146778185153533	5.478851723651273	40	66	85.89063371299193	987.0140946978182
Mesh	63.05053064845701	633.8182825437427	149.03730229179337	16.14722843669245	7.693484027952451	26	18	105.68053812123915	1089.6523970403941
Bus	24.787126175975203	73.88478114285932	946.3408858453739	28.00093024179643	4.913740936963748	15	54	273.81039821676154	896.2293334871471
Bus	123.06446997141687	777.6140574356053	529.9275343329754	0.43973062373953153	2.2917358575468985	5	77	124.21793620575856	1119.1011342638906
Bus	135.0554797169509	545.31893152707	732.4612313532673	2.2180790576389944	8.76171744314726	31	44	157.53641942504493	911.6042133117021
Hybrid	140.1093869997708	255.6709326172431	765.047642078594	43.44224182984737	2.877505015800206	42	81	135.08492173244963	753.6782794063068
Star	103.17737147719173	692.9315580487845	272.90982014551565	16.25845543038686	9.019465183978893	23	20	368.3532521198978	1025.5287010846396
Hybrid	33.828509938171464	336.7614486854555	81.15366991489485	13.71567477365816	0.22114249174661205	16	16	295.44465096659155	1077.9387673884314
Hybrid	195.0649366278681	96.99840658163794	488.1994623397777	10.582774891368906	8.383065966538597	43	34	98.20305805637797	558.6645080326434
Mesh	112.66275822377715	983.2313389477256	303.63364585615653	39.984161062999426	0.4774753582298985	25	59	349.36436527496994	1201.5391578495105
Ring	132.83570311307847	981.0182723822435	924.928113035901	6.157150036771853	9.533578339569411	44	33	54.066494731163054	1120.2662215141129
Hybrid	11.335828579847826	150.62836500711612	516.5967949394383	6.0306046243903015	7.912708573771109	32	77	55.38439653893478	964.4695326695659
Bus	140.31585579799886	383.602604563415	997.7126665542679	11.738807420771774	9.545017294728478	34	26	443.85705871867015	798.1112066072674
Star	69.66060611220678	337.32986671115435	488.00288186092433	38.07815953227447	2.242646444873703	47	43	336.51880249230226	949.800017384015
Bus	57.92089010297591	860.8832387462102	689.9108632160663	30.233548860399008	8.4739678803857	26	21	270.1487048175055	1184.5098370726978
Hybrid	45.04802422098381	244.6960231376421	211.98507127128929	22.874702233857132	5.881996324566784	39	46	96.5871768324022	939.1199465303998
Star	94.44770823674043	80.85036821296988	424.0370789827658	44.30678373712244	2.4106756637824587	38	13	431.5203846143284	760.9628353894958
Star	146.4419795560445	919.0401420259225	689.2813696581874	2.9958528462170286	0.6671832637026598	6	5	81.5476898147497	1155.4704999945202
Star	96.38984112272138	14.9900886122846	372.065748161991	10.975335712625157	4.23421671413592	33	98	347.34340825750724	755.9101913504026
Mesh	27.613166249447186	32.69340414024824	143.43841911002468	22.81510684271296	6.827541022339433	39	53	66.16956375824645	858.6222990837659
Star	91.86271695729859	767.7837280676098	538.1180972818147	47.743619580556896	5.438503780178776	40	72	396.8472226596892	1074.1659629465846
Hybrid	19.77334763089088	269.95596895069366	334.0111184814894	26.41863188370993	8.474360161295984	8	47	108.86010889672431	971.0597397750403
Hybrid	171.1057269800002	217.0025871746382	339.68909550182104	41.08061841241072	9.894222053724679	16	65	483.7661697738265	605.7266914714559
Mesh	96.456361083056	88.22321069421949	235.8175297300677	15.829743541709446	0.11436117046104588	41	38	407.04106639446974	826.3106561638231
Ring	128.89242474482177	886.1660702673337	710.9732282219469	47.817378153129155	7.538880128890097	39	83	180.22922170943428	1038.1833171254286
Mesh	32.12309000422839	281.9777919705166	587.2645534425661	13.601693731787174	9.705808859846774	12	56	359.77659239433564	959.282086780653
Bus	183.84237336376097	710.5622194027562	64.98008955079133	38.828782356490485	6.172121830613543	34	86	458.86756704273637	867.6319711329851
Star	197.46610040980403	77.23432894785955	492.0221145190209	14.541548409842985	5.981729569464722	49	56	81.87959021939986	562.0553453449099
Mesh	39.54330528343034	51.36074889911306	206.283319626738	34.02030600107506	9.369041495849757	24	41	247.81622566748305	801.8728899225857
Hybrid	90.9542100600151	566.5591677919124	660.2809091202354	21.712350749558052	2.596408100733983	40	31	497.0640909687183	1042.8385566442491
Star	158.39269946506073	778.0074373125718	684.2663869445728	31.841445852888008	2.569168736884664	47	20	356.4640209643684	998.7644635779857
Star	21.104120128498955	110.08426075545952	903.3948701221087	42.441872987106	0.8331086561456114	31	63	297.76181239420436	940.8399940786168
Bus	198.8414058817909	745.4006290392258	237.31228827271673	29.900616537316303	0.24761133086392717	6	7	484.8271597655294	927.6904646414173
Star	144.4102524050427	457.7269683144591	820.1630535818821	11.284995432392119	8.594116707831342	23	39	423.3785522506095	837.1743191202426
Mesh	197.34600196786567	653.0159785212228	412.5956178325367	24.99532286622995	7.24949940553929	46	74	485.87523660978366	821.8280069701423
Star	61.695934167316466	573.3512911658161	711.6461879460418	26.209163480003657	2.4122593380616344	13	29	397.70909998211687	1099.8474386476532
Ring	194.9151218862116	634.6553233371536	937.9458720458092	45.95260187090795	1.6663469734222636	45	79	490.5160856438149	841.905045355569
Hybrid	179.92460028379475	978.9137737202748	463.878696752921	36.60704182076572	8.355481581089833	5	97	131.41592923511877	991.142307750501
Ring	47.08739359102536	455.04326240047243	829.4800165999465	13.551384787985082	4.346860447935883	49	75	336.78192700852026	1069.551162356849
Hybrid	109.37122977775952	253.30895375646247	766.6628296152699	48.487279420554806	2.769075986608361	41	76	61.15214165110014	807.4903383257963
Ring	134.86216505139691	542.8416661013907	486.5518306703085	21.451222954339993	1.7508306429047715	26	15	397.7336695592513	952.0113620873439
Bus	64.26305245024602	475.0805444156114	162.47269128350462	16.626584377614574	7.530874008938602	34	62	54.08487445554199	1008.7655506515058
Bus	165.2933365579234	772.2244741864754	636.5762925603204	19.34229983397363	3.757144687460924	43	35	484.4697149133411	988.9406673518212
Mesh	102.44967907066345	479.4148963538102	38.6077492412725	42.99186655638502	8.507765410848478	20	50	61.551297534216445	885.2426360925159
Bus	143.07443216723019	139.7117827536333	91.6666643327683	7.337974917745072	8.990990827844863	41	98	419.2115800157173	682.79015638729
Star	130.0019706608837	256.6334786642568	569.1511948630127	47.640480080911054	7.836195875464331	31	98	52.00287709593742	718.4901191343511
Mesh	37.02564068595568	497.2243628159501	974.5968234819612	12.316418618105175	5.048511660212461	42	11	151.1323967988995	1105.6011555067812
Bus	85.18191528919166	916.3743477399291	331.39864668056543	14.790154588292149	6.1947525455198	34	65	177.54543888919906	1203.6905859539452
Hybrid	25.75058041591491	156.64855689799276	531.7377261480829	11.57131861406	1.3817181347511165	10	50	483.92981367131995	995.6489583485654
Mesh	169.04687550498346	494.2653466222335	873.1718007377586	45.924021241445864	8.943638984297401	39	83	271.5403956787197	750.716500596007
Bus	197.85718723254948	871.8793041487926	611.2643011980923	28.476670769618234	4.19533601493939	49	35	51.51703431798487	955.556911305476
Hybrid	188.47172821314683	290.48998190731714	535.9358645354476	1.8016901672703756	2.4019513141084903	32	91	275.18395303988916	741.5794861353744
Ring	79.74224996803764	35.67209789380434	33.43485783066185	47.72853962050252	3.7412255627812696	10	79	479.41900397355994	749.3464839522604
Hybrid	25.425392720806713	689.6153290562089	154.9621077919044	13.859771108204116	2.4405383704230976	41	45	242.95199039102152	1248.7618387199539
